央视,#genre#
CCTV-10,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=4
CCTV-11,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000019789&livemode=1&stbId=4
CCTV-12,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001640&livemode=1&stbId=4
CCTV-12,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=4
CCTV-13,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000002000021303&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-13,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000002000021303&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-14,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000021349&livemode=1&stbId=4
CCTV-14,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=4
CCTV-15,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=4
CCTV-16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV-17,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000005000056836&livemode=1&stbId=4
CCTV-1,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000021973&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-1,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000021973&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-2,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000012442&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-2,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000012442&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-3,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000011218&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-3,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000011218&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-4,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000002000031664&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-4,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000002000031664&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-5,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000004794&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-5,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000004794&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-5+,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000020505&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-5+,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000020505&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-6,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000016466&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-6,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000016466&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-7,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000017218&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-7,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000017218&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-8,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000003736&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-8,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000003736&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-9,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000028286&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-9,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000028286&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-10,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000026367&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-10,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000026367&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-11,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000002000019789&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-11,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000002000019789&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-12,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000001640&livemode=1&channel-id=ystenlive&test/PLTV/=01
CCTV-12,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=1000000001000001640&livemode=1&channel-id=ystenlive&test/PLTV/=02
CCTV-1,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000021973&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-2,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-3,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-4,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-5,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-5+,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-6,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-7,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=7050628689018054317&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-8,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003736&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-9,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-10,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=7019587760656900133&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-11,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000019789&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-12,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=5325631075193490169&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-13,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-15,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000002000008163&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-17,http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000056836&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
CCTV-4K,http://liveop.cctv.cn/hls/4K/playlist.m3u8  
CCTV-4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233400/1.m3u8
CCTV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV-2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV-4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV-4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226223/index.m3u8
CCTV-5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV-5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV-5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV-6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV-6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
CCTV-7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV-8,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV-9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV-10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV-12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV-14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV-17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CCTV-1,http://111.20.105.60:6060/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-1,http://111.20.105.60:6060/yinhe/2/ch00000090990000001331/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-2,http://111.20.105.60:6060/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-2,http://111.20.105.60:6060/yinhe/2/ch00000090990000001332/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-3,http://111.20.105.60:6060/yinhe/2/ch00000090990000001598/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-4,http://111.20.105.60:6060/yinhe/2/ch00000090990000001290/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-4,http://111.20.105.60:6060/yinhe/2/ch00000090990000001333/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5,http://111.20.105.60:6060/yinhe/2/ch00000090990000001850/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5+,http://111.20.105.60:6060/yinhe/2/ch00000090990000001008/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5+,http://111.20.105.60:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-6,http://111.20.105.60:6060/yinhe/2/ch00000090990000001859/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-6,http://111.20.105.60:6060/yinhe/2/ch00000090990000001275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-7,http://111.20.105.60:6060/yinhe/2/ch00000090990000001291/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-8,http://111.20.105.60:6060/yinhe/2/ch00000090990000001869/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-9,http://111.20.105.60:6060/yinhe/2/ch00000090990000001294/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-10,http://111.20.105.60:6060/yinhe/2/ch00000090990000001288/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-12,http://111.20.105.60:6060/yinhe/2/ch00000090990000001289/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-14,http://111.20.105.60:6060/yinhe/2/ch00000090990000001292/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-16,http://111.20.105.60:6060/yinhe/2/ch00000090990000002395/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-17,http://111.20.105.60:6060/yinhe/2/ch00000090990000001295/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV电视指南,http://111.20.33.82/PLTV/88888893/224/3221226987/index.m3u8
CCTV第一剧场,http://111.20.33.82/PLTV/88888893/224/3221226959/index.m3u8
CCTV世界地理,http://111.20.33.82/PLTV/88888893/224/3221226947/index.m3u8
CCTV怀旧剧场,http://111.20.33.82/PLTV/88888893/224/3221226972/index.m3u8
CCTV兵器科技,http://111.20.33.82/PLTV/88888893/224/3221226975/index.m3u8
CCTV女性时尚,http://111.20.33.82/PLTV/88888893/224/3221226969/index.m3u8
CCTV文化精品,http://111.20.33.82/PLTV/88888893/224/3221226981/index.m3u8
CCTV风云剧场,http://111.20.33.82/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云足球,http://111.20.33.82/PLTV/88888893/224/3221226984/index.m3u8
CCTV风云音乐,http://111.20.33.82/PLTV/88888893/224/3221226953/index.m3u8
CCTV央视台球,http://111.20.33.82/PLTV/88888893/224/3221226956/index.m3u8
CCTV高尔夫网球,http://111.20.33.82/PLTV/88888893/224/3221226978/index.m3u8
st.m3u8?CONTENTID=00000110240131_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
//交流群758164427软件库：https://88qq.lanzouy.com/b08a4k1dc
卫视,#genre#
海南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225722/index.m3u8
河北卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225732/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
河南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
东南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8
陕西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225729/index.m3u8
深圳卫视,http://222.175.159.226:808/hls/49/index.m3u8
山西卫视,http://222.175.159.226:808/hls/64/index.m3u8
湖南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225745/index.m3u8
山西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225730/index.m3u8
辽宁卫视,http://222.175.159.226:808/hls/48/index.m3u8
东方卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225658/index.m3u8
安徽卫视,http://222.175.159.226:808/hls/46/index.m3u8
海南卫视,http://111.40.196.35/PLTV/88888888/224/3221225623/index.m3u8
东方卫视,http://111.40.196.35/PLTV/88888888/224/3221225509/index.m3u8
广东卫视,http://111.40.196.32/PLTV/88888888/224/3221225533/index.m3u8
浙江卫视,http://222.175.159.226:808/hls/42/index.m3u8
陕西卫视,http://222.175.159.226:808/hls/65/index.m3u8
安徽卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225737/index.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8?fmt=ts2hls
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
湖南卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225745/index.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
安徽卫视[1920•1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
四川卫视,http://222.175.159.226:808/hls/59/index.m3u8
云南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
江西卫视,http://111.32.169.223/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000294103.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
黑龙江卫视,http://111.40.196.27/PLTV/88888888/224/3221225544/index.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
江西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
黑龙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
广东卫视,http://111.20.33.93/TVOD/88888893/224/3221226216/index.m3u8
深圳卫视[1920•1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225741/index.m3u8
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
广西卫视,http://183.196.25.171:808/hls/46/index.m3u8
河南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
四川卫视,http://39.134.67.110/PLTV/88888888/224/3221225970/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8
东南卫视,http://111.32.169.223/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000292503.m3u8
江苏卫视,http://39.134.67.110/PLTV/88888888/224/3221225938/index.m3u8
澳门卫视,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
江苏卫视[1920•1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
重庆卫视,http://111.20.33.70/TVOD/88888893/224/3221226202/index.m3u8
山西卫视,http://player.521fanli.cn/1691/0/tide/tidem3u8.php?id=shanxihd
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
江苏卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225743/index.m3u8
湖北卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225740/index.m3u88
四川卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225733/index.m3u8
江西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225746/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://222.175.159.226:808/hls/43/index.m3u8
江西卫视,http://222.175.159.226:808/hls/56/index.m3u8
江苏卫视,http://222.175.159.226:808/hls/44/index.m3u8
重庆卫视,http://222.175.159.226:808/hls/54/index.m3u8
湖北卫视,http://222.175.159.226:808/hls/51/index.m3u8
北京卫视,http://222.175.159.226:808/hls/45/index.m3u8
湖南卫视,http://222.175.159.226:808/hls/41/index.m3u8
山东卫视,http://222.175.159.226:808/hls/19/index.m3u8
云南卫视,http://222.175.159.226:808/hls/60/index.m3u8
天津卫视,http://222.175.159.226:808/hls/47/index.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
江西卫视,http://111.40.196.39/PLTV/88888888/224/3221225560/index.m3u8
广东卫视,http://222.175.159.226:808/hls/52/index.m3u8
安徽卫视,http://111.40.196.25/PLTV/88888888/224/3221225551/index.m3u8
深圳卫视,http://111.40.196.25/PLTV/88888888/224/3221225537/index.m3u8
北京卫视,http://111.40.196.25/PLTV/88888888/224/3221225540/index.m3u8
江西卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225705/index.m3u8
河北卫视,http://222.175.159.226:808/hls/57/index.m3u8
天津卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225739/index.m3u8
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
东南卫视,http://111.40.196.28/PLTV/88888888/224/3221225583/index.m3u8
天津卫视,http://111.40.196.32/PLTV/88888888/224/3221225597/index.m3u8
广西卫视,http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000294203.m3u8
云南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225664/index.m3u8
辽宁卫视,http://111.40.196.39/PLTV/88888888/224/3221225558/index.m3u8
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
凤凰卫视,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
河南卫视,http://111.32.169.223/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
重庆卫视,http://111.32.169.223/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000297803.m3u8
云南卫视,http://111.40.196.36/PLTV/88888888/224/3221225635/index.m3u8
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
东南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
陕西卫视,http://111.40.196.34/PLTV/88888888/224/3221225582/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8
山东卫视,http://39.134.67.110/PLTV/88888888/224/3221225952/index.m3u8
凤凰卫视,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
兵团卫视[1920•1080],http://test5.btzx.com.cn/live/btxjbtws.stream/chunklist_w544078748.m3u8
湖南卫视,http://111.20.33.70/TVOD/88888893/224/3221226211/index.m3u8
澳门卫视,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳门卫视,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
浙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://111.20.33.70/TVOD/88888893/224/3221226199/index.m3u8
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8
山东卫视,https://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
安徽卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
山东卫视[1920•1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225738/index.m3u8
贵州卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
 4K专区,#genre# 
CCTV-4K,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
苏州4K,http://liveshowbak2.kan0512.com/norecord/csztv4k_4k.m3u8
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
