央视频道,#genre#
江苏卫视,https://cntv.sbs/tv?auth=231013&id=jsws
浙江卫视,https://cntv.sbs/tv?auth=231013&id=zjws
东南卫视,https://cntv.sbs/tv?auth=231013&id=dnws
厦门卫视,https://cntv.sbs/tv?auth=231013&id=xmws
广东卫视,https://cntv.sbs/tv?auth=231013&id=gdws
深圳卫视,https://cntv.sbs/tv?auth=231013&id=szws
广西卫视,https://cntv.sbs/tv?auth=231013&id=gxws
云南卫视,https://cntv.sbs/tv?auth=231013&id=ynws
贵州卫视,https://cntv.sbs/tv?auth=231013&id=gzws
四川卫视,https://cntv.sbs/tv?auth=231013&id=scws
康巴卫视,https://cntv.sbs/tv?auth=231013&id=kbws
新疆卫视,https://cntv.sbs/tv?auth=231013&id=xjws
兵团卫视,https://cntv.sbs/tv?auth=231013&id=btws
西藏卫视,https://cntv.sbs/tv?auth=231013&id=xzws
海南卫视,https://cntv.sbs/tv?auth=231013&id=hinws
三沙卫视,https://cntv.sbs/tv?auth=231013&id=ssws
海峡卫视,https://cntv.sbs/tv?auth=231013&id=hxws
CETV1,https://cntv.sbs/tv?auth=231013&id=cetv1
CETV2,https://cntv.sbs/tv?auth=231013&id=cetv2
CETV4,https://cntv.sbs/tv?auth=231013&id=cetv4
河南都市频道,http://123.6.9.146/live/jz-henandushi/live.m3u8?zhend
河南都市频道,http://media.hndyjyfw.gov.cn/live/jz-henandushi/live.m3u8
河南都市频道,http://player.521fanli.cn/1691/henan/henanm3u8.php?id=hntv2
河南都市频道,http://219.150.217.41:6610/PLTV1/600/index.m3u8?icpid=dxrm1

内蒙古卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001068/index.m3u8
北京卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001029/index.m3u8
湖南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001026/index.m3u8
东方卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001013/index.m3u8
四川卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001130/index.m3u8
天津卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001036/index.m3u8
安徽卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001037/index.m3u8
山东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001028/index.m3u8
广东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001032/index.m3u8
广西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001224/index.m3u8
江苏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001033/index.m3u8
江西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001034/index.m3u8
河北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001229/index.m3u8
河南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001222/index.m3u8
浙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001023/index.m3u8
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8
深圳卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001030/index.m3u8
湖北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001027/index.m3u8
山西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001070/index.m3u8
东南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001201/index.m3u8
贵州卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001184/index.m3u8
辽宁卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001035/index.m3u8
重庆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001129/index.m3u8
黑龙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001031/index.m3u8
宁夏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001074/index.m3u8
陕西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001067/index.m3u8
甘肃卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8
吉林卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001225/index.m3u8
云南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001223/index.m3u8
三沙卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8
青海卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001082/index.m3u8
新疆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001065/index.m3u8
西藏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001072/index.m3u8
兵团卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001066/index.m3u8
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6

北京卫视,https://cntv.sbs/tv?auth=2310201855&id=bjws
东方卫视,https://cntv.sbs/tv?auth=2310201855&id=dfws
天津卫视,https://cntv.sbs/tv?auth=2310201855&id=tjws
重庆卫视,https://cntv.sbs/tv?auth=2310201855&id=cqws
黑龙江卫视,https://cntv.sbs/tv?auth=2310201855&id=hljws
吉林卫视,https://cntv.sbs/tv?auth=2310201855&id=jlws
辽宁卫视,https://cntv.sbs/tv?auth=2310201855&id=lnws
内蒙古卫视,https://cntv.sbs/tv?auth=2310201855&id=nmws
宁夏卫视,https://cntv.sbs/tv?auth=2310201855&id=nxws
甘肃卫视,https://cntv.sbs/tv?auth=2310201855&id=gsws
青海卫视,https://cntv.sbs/tv?auth=2310201855&id=qhws
陕西卫视,https://cntv.sbs/tv?auth=2310201855&id=sxws
河北卫视,https://cntv.sbs/tv?auth=2310201855&id=hbws
山西卫视,https://cntv.sbs/tv?auth=2310201855&id=sxiws
山东卫视,https://cntv.sbs/tv?auth=2310201855&id=sdws
安徽卫视,https://cntv.sbs/tv?auth=2310201855&id=ahws
河南卫视,https://cntv.sbs/tv?auth=2310201855&id=hnws
湖北卫视,https://cntv.sbs/tv?auth=2310201855&id=hubws
湖南卫视,https://cntv.sbs/tv?auth=2310201855&id=hunws
江西卫视,https://cntv.sbs/tv?auth=2310201855&id=jxws
江苏卫视,https://cntv.sbs/tv?auth=2310201855&id=jsws
浙江卫视,https://cntv.sbs/tv?auth=2310201855&id=zjws
东南卫视,https://cntv.sbs/tv?auth=2310201855&id=dnws
海峡卫视,https://cntv.sbs/tv?auth=2310201855&id=hxws
厦门卫视,https://cntv.sbs/tv?auth=2310201855&id=xmws
广东卫视,https://cntv.sbs/tv?auth=2310201855&id=gdws
深圳卫视,https://cntv.sbs/tv?auth=2310201855&id=szws
广西卫视,https://cntv.sbs/tv?auth=2310201855&id=gxws
云南卫视,https://cntv.sbs/tv?auth=2310201855&id=ynws
贵州卫视,https://cntv.sbs/tv?auth=2310201855&id=gzws
四川卫视,https://cntv.sbs/tv?auth=2310201855&id=scws
康巴卫视,https://cntv.sbs/tv?auth=2310201855&id=kbws
海南卫视,https://cntv.sbs/tv?auth=2310201855&id=hinws
三沙卫视,https://cntv.sbs/tv?auth=2310201855&id=ssws
新疆卫视,https://cntv.sbs/tv?auth=2310201855&id=xjws
兵团卫视,https://cntv.sbs/tv?auth=2310201855&id=btws
西藏卫视,https://cntv.sbs/tv?auth=2310201855&id=xzws
西藏藏语卫视,https://cntv.sbs/tv?auth=2310201855&id=xzzyws
CETV1,https://cntv.sbs/tv?auth=2310201855&id=cetv1
CETV2,https://cntv.sbs/tv?auth=2310201855&id=cetv2
CETV4,https://cntv.sbs/tv?auth=2310201855&id=cetv4

内蒙古卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001068/index.m3u8
北京卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001029/index.m3u8
湖南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001026/index.m3u8
东方卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001013/index.m3u8
四川卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001130/index.m3u8
天津卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001036/index.m3u8
安徽卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001037/index.m3u8
山东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001028/index.m3u8
广东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001032/index.m3u8
广西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001224/index.m3u8
江苏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001033/index.m3u8
江西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001034/index.m3u8
河北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001229/index.m3u8
河南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001222/index.m3u8
浙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001023/index.m3u8
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8
深圳卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001030/index.m3u8
湖北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001027/index.m3u8
山西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001070/index.m3u8
东南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001201/index.m3u8
贵州卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001184/index.m3u8
辽宁卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001035/index.m3u8
重庆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001129/index.m3u8
黑龙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001031/index.m3u8
宁夏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001074/index.m3u8
陕西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001067/index.m3u8
甘肃卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8
吉林卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001225/index.m3u8
云南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001223/index.m3u8
三沙卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8
青海卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001082/index.m3u8
新疆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001065/index.m3u8
西藏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001072/index.m3u8
兵团卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001066/index.m3u8
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6


其它频道,#genre#

中国教育1台,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001020/index.m3u8
中国教育2台,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001226/index.m3u8
中国教育4台,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001348/index.m3u8
北京纪实科教,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001231/index.m3u8
卡酷少儿,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001245/index.m3u8
北京纪实科教,https://cntv.sbs/tv?auth=231013&id=bjjskj
纪实人文,https://cntv.sbs/tv?auth=231013&id=shjsrw
动漫秀场,https://cntv.sbs/tv?auth=231013&id=dmxc
哈哈炫动,https://cntv.sbs/tv?auth=231013&id=hhxd
欢笑剧场,https://cntv.sbs/tv?auth=231013&id=hxjc
欢笑剧场4K,https://cntv.sbs/tv?auth=231013&id=hxjc4k
都市剧场,https://cntv.sbs/tv?auth=231013&id=dsjc
五星体育,https://cntv.sbs/tv?auth=231013&id=wxty
劲爆体育,https://cntv.sbs/tv?auth=231013&id=jbty
新视觉,https://cntv.sbs/tv?auth=231013&id=xsj
游戏风云,https://cntv.sbs/tv?auth=231013&id=yxfy
生活时尚,https://cntv.sbs/tv?auth=231013&id=shss
金色学堂,https://cntv.sbs/tv?auth=231013&id=jspd
乐游,https://cntv.sbs/tv?auth=231013&id=qjs
魅力足球,https://cntv.sbs/tv?auth=231013&id=mlzq
茶频道,https://cntv.sbs/tv?auth=231013&id=cpd
快乐垂钓,https://cntv.sbs/tv?auth=231013&id=klcd
金鹰纪实,https://cntv.sbs/tv?auth=231013&id=jyjs
金鹰卡通,https://cntv.sbs/tv?auth=231013&id=jykt
嘉佳卡通,https://cntv.sbs/tv?auth=231013&id=jjkt
财富天下,https://cntv.sbs/tv?auth=231013&id=cftx
中国天气,https://cntv.sbs/tv?auth=231013&id=zgtq
梨园频道,https://pi.0472.org/tv/ly.php?auth=231013

